GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
200910300009,2009-10-30,"Russia","Nazranovsky (District)","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200910290005,2009-10-29,"Russia","Makhachkala","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200910250003,2009-10-25,"Russia","Makhachkala","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200910190016,2009-10-19,"Russia","Nazran","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200910140004,2009-10-14,"Moldova","Chisnau","Unknown",0,,,,,0,39,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200910120033,2009-10-12,"Russia","Makhachkala","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200910110002,2009-10-11,"Russia","Dagestanskiye Ogni","Unknown",0,,,,,0,8,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
200910080019,2009-10-08,"Australia","Condell Park","Unknown",0,,,,,0,0,Private Citizens & Property,,,Australasia & Oceania,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200910030020,2009-10-03,"Russia","Bashlykent","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200909180001,2009-09-18,"Russia","Karabulak","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200909140003,2009-09-14,"Russia","Dagestanskiye Ogni","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200909120006,2009-09-12,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200909030010,2009-09-03,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,Armed Assault,,Firearms,Explosives/Bombs/Dynamite,,
200908210007,2009-08-21,"Russia","Sergokala","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200908100022,2009-08-10,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,2,0,Private Citizens & Property,,,Eastern Europe,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
200908070002,2009-08-07,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,1,2,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200908050014,2009-08-05,"Russia","Nazran","Unknown",0,,,,,1,3,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200908020008,2009-08-02,"Russia","Karabulak","Unknown",0,,,,,3,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200907280016,2009-07-28,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907260015,2009-07-26,"Russia","Grozny/Groznenskiy","NVF",0,,,,,7,10,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907250004,2009-07-25,"Russia","Khimki","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
200907220011,2009-07-22,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907220010,2009-07-22,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907210026,2009-07-21,"Croatia","Sibenik","Unknown",0,,,,,0,3,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907170029,2009-07-17,"Russia","Malgobek","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907170028,2009-07-17,"Russia","Nizhniye Achaluki","Unknown",0,,,,,2,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200907160013,2009-07-16,"Albania","Tirana","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907150015,2009-07-15,"Russia","Gedzhukh","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200907090023,2009-07-09,"Czech Republic","Prague","Unknown",0,,,,,0,4,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200907020001,2009-07-02,"Russia","Karabudakhkent","Unknown",0,,,,,1,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200906240012,2009-06-24,"Russia","Urus-Martan","Unknown",0,,,,,2,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200906160004,2009-06-16,"Russia","Grozny","Unknown",0,,,,,0,0,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200906130024,2009-06-13,"Russia","Nazran","Caucasus Emirate",1,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200906130004,2009-06-13,"Russia","Tsentr-Kamaz","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200906110004,2009-06-11,"Russia","Tyrnyauz","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
200906100003,2009-06-10,"United States","Washington","Anti-Semitic extremists",1,,,,,1,Unknown,Business,,,North America,Armed Assault,,,Firearms,,,
200906050022,2009-06-05,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
200906050021,2009-06-05,"Russia","Gazi-Yurt","Caucasus Emirate",1,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200906030015,2009-06-03,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200906020019,2009-06-02,"Russia","Nazran","Caucasus Emirate",0,,,,,1,2,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200905300002,2009-05-30,"United States","Arivaca","Minutemen American Defense",0,,,,,2,1,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
200905210005,2009-05-21,"Russia","Makhachkala","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200905190011,2009-05-19,"Russia","Kislovodsk","Unknown",0,,,,,0,4,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200905100024,2009-05-10,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200905070009,2009-05-07,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200905030003,2009-05-03,"Russia","Shushiya","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200905020008,2009-05-02,"Russia","Moscow","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200904280012,2009-04-28,"Russia","Khasavyurt","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
200904230019,2009-04-23,"Russia","Nazran","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,Bombing/Explosion,,Firearms,Explosives/Bombs/Dynamite,,
200904130031,2009-04-13,"Russia","Mizur","Unknown",0,,,,,1,7,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200904030016,2009-04-03,"Russia","Karabulak","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,Bombing/Explosion,,Firearms,Explosives/Bombs/Dynamite,,
200903310004,2009-03-31,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200903160002,2009-03-16,"Kosovo","Zubin Potok","Unknown",0,,,,,0,0,Government (Diplomatic),,,Eastern Europe,Armed Assault,,,Firearms,,,
200903150030,2009-03-15,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200903140023,2009-03-14,"Russia","Nazran","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200903120020,2009-03-12,"Russia","Nazran","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200903110018,2009-03-11,"Ukraine","Solomianka","Unknown",0,,,,,0,7,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200903030012,2009-03-03,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200902240002,2009-02-24,"Russia","Nazran","Unknown",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
200902240001,2009-02-24,"Hungary","Tatarszentgyorgy","Unknown",0,,,,,2,0,Private Citizens & Property,,,Eastern Europe,Facility/Infrastructure Attack,Armed Assault,,Incendiary,Firearms,,
200902180022,2009-02-18,"Panama","Boca de Cupe","Revolutionary Armed Forces of Colombia (FARC)",1,,,,,1,0,Private Citizens & Property,,,Central America & Caribbean,Armed Assault,,,Firearms,,,
200902150006,2009-02-15,"Russia","Nazran","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200902110019,2009-02-11,"Russia","Vorenezh","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200902060003,2009-02-06,"Russia","Khasavyurt","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200902040004,2009-02-04,"Russia","Krylatskoye","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200902020002,2009-02-02,"Russia","Makhachkala","Unknown",0,,,,,5,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200901300004,2009-01-30,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200901210005,2009-01-21,"Russia","Between Khasavyurt and Karlanyurt","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200901190003,2009-01-19,"Russia","Nazran","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200901190002,2009-01-19,"Russia","Moscow","Unknown",0,,,,,2,0,Private Citizens & Property,Journalists & Media,,Eastern Europe,Armed Assault,,,Firearms,,,
200901090024,2009-01-09,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,1,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812280043,2008-12-28,"Serbia","Belgrade","Unknown",0,,,0,0,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,
200812250027,2008-12-25,"Russia","Nizhniye Achaluki","Unknown",0,,,,,2,11,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
200812250011,2008-12-25,"Russia","Ekazhevo","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812230024,2008-12-23,"Russia","Gazi-Yurt","Caucasus Emirate",0,,,,,0,0,Business,,,Eastern Europe,Facility/Infrastructure Attack,Armed Assault,,Firearms,Incendiary,,
200812220010,2008-12-22,"Russia","Malgobek","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812200008,2008-12-20,"Russia","Chertanovo Tsentralnoye","Unknown",0,,,,,0,13,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812200007,2008-12-20,"Russia","Grozny","Unknown",0,,,,,0,6,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200812150002,2008-12-15,"Russia","Malgobek","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
